Entry	Reviewed	Gene Names
Q39XH1	unreviewed	Gmet_0811
Q39XH2	unreviewed	acrB Gmet_0810
Q39XH3	unreviewed	acrA Gmet_0809
Q39XH4	unreviewed	Gmet_0808
Q39XH5	unreviewed	Gmet_0807
Q39XH6	unreviewed	Gmet_0806
Q39XH7	unreviewed	Gmet_0805
Q39XH8	unreviewed	acuI Gmet_0804
Q39XH9	unreviewed	Gmet_0803
Q39XI0	unreviewed	Gmet_0802
Q39XI1	unreviewed	phnA Gmet_0801
Q39XI2	unreviewed	Gmet_0443 Gmet_0800 Gmet_1977 Gmet_2166 Gmet_2284 Gmet_2376 Gmet_2840 Gmet_3102 Gmet_3396
Q39XI3	unreviewed	mcp40H-18 Gmet_0799
Q39XI4	unreviewed	Gmet_0798
Q39XI5	unreviewed	Gmet_0797
Q39XI6	unreviewed	Gmet_0796
Q39XI7	unreviewed	Gmet_0795
Q39XI9	unreviewed	Gmet_0793
Q39XJ0	unreviewed	Gmet_0792
Q39XJ1	unreviewed	Gmet_0791
Q39XJ2	unreviewed	Gmet_0790
Q39XJ3	unreviewed	Gmet_0789
Q39XJ4	unreviewed	Gmet_0788
Q39XJ5	unreviewed	Gmet_0787
Q39XJ6	unreviewed	Gmet_0786
Q39XJ7	unreviewed	Gmet_0785
Q39XJ8	unreviewed	Gmet_0784
Q39XJ9	unreviewed	Gmet_0783
Q39XK0	unreviewed	Gmet_0782
Q39XK1	unreviewed	Gmet_0781
Q39XK3	unreviewed	Gmet_0779
Q39XK4	unreviewed	cheY-11 Gmet_0778
Q39XK6	unreviewed	Gmet_0776
Q39XK7	unreviewed	Gmet_0775
Q39XK8	unreviewed	Gmet_0774
Q39XK9	unreviewed	Gmet_0773
Q39XL0	unreviewed	fxsA Gmet_0772
Q39XL3	unreviewed	Gmet_0769
Q39XL5	unreviewed	Gmet_0767
Q39XL6	unreviewed	Gmet_0766
Q39XL7	unreviewed	Gmet_0765
Q39XL8	unreviewed	Gmet_0764
Q39XL9	unreviewed	Gmet_0763
Q39XM0	unreviewed	Gmet_0762
Q39XM1	unreviewed	Gmet_0761
Q39XM2	unreviewed	Gmet_0760
Q39XM3	unreviewed	Gmet_0759
Q39XM4	unreviewed	Gmet_0758
Q39XM5	unreviewed	Gmet_0757
Q39XM7	unreviewed	Gmet_0755
Q39XM8	unreviewed	Gmet_0754
Q39XM9	unreviewed	Gmet_0753
Q39XN1	unreviewed	Gmet_0751
Q39XN2	unreviewed	fnr-2 Gmet_0750
Q39XN3	unreviewed	Gmet_0749
Q39XN4	unreviewed	Gmet_0748
Q39XN5	unreviewed	hda Gmet_0747
Q39XP0	unreviewed	Gmet_0742
Q39XP1	unreviewed	Gmet_0741
Q39XP2	unreviewed	Gmet_0740
Q39XP4	unreviewed	Gmet_0738
Q39XP5	unreviewed	pilY1-1 Gmet_0737
Q39XP6	unreviewed	pilX-1 Gmet_0736
Q39XP7	unreviewed	pilW-1 Gmet_0735
Q39XP8	unreviewed	pilV-1 Gmet_0734
Q39XP9	unreviewed	Gmet_0733
Q39XQ0	unreviewed	Gmet_0732
Q39XQ4	unreviewed	Gmet_0728
Q39XQ5	unreviewed	Gmet_0727
Q39XQ6	unreviewed	Gmet_0726
Q39XQ7	unreviewed	Gmet_0725
Q39XQ8	unreviewed	Gmet_0724
Q39XR0	unreviewed	Gmet_0722
Q39XR1	unreviewed	Gmet_0721
Q39XR2	unreviewed	Gmet_0720
Q39XR3	unreviewed	Gmet_0719
Q39XR4	unreviewed	Gmet_0718
Q39XR5	unreviewed	Gmet_0717
Q39XR6	unreviewed	Gmet_0716
Q39XR7	unreviewed	Gmet_0715
Q39XS0	unreviewed	mcp40H-4 Gmet_0712
Q39XS1	unreviewed	aguA Gmet_0711
Q39XS2	unreviewed	aguB Gmet_0710
Q39XS3	unreviewed	Gmet_0709
Q39XS6	unreviewed	Gmet_0706
Q39XS7	unreviewed	Gmet_0705
Q39XS8	unreviewed	Gmet_0704
Q39XS9	unreviewed	Gmet_0703
Q39XT0	unreviewed	Gmet_0702
Q39XT2	unreviewed	Gmet_0700
Q39XT3	unreviewed	metC-2 Gmet_0699
Q39XT6	unreviewed	gnfK Gmet_0696
Q39XT9	unreviewed	Gmet_0693
Q39XU1	unreviewed	Gmet_0691
Q39XU2	unreviewed	Gmet_0690
Q39XU3	unreviewed	Gmet_0689
Q39XU4	unreviewed	Gmet_0688
Q39XU5	unreviewed	Gmet_0687
Q39XU6	unreviewed	Gmet_0686
Q39XU7	unreviewed	Gmet_0685
Q39XU8	unreviewed	etfA-1 Gmet_0684
Q39XU9	unreviewed	etfB-1 Gmet_0683
Q39XV0	unreviewed	Gmet_0682
Q39XV1	unreviewed	Gmet_0681
Q39XV2	unreviewed	draG Gmet_0680
Q39XV3	unreviewed	Gmet_0679
Q39XV4	unreviewed	Gmet_0678
Q39XV5	unreviewed	Gmet_0677
Q39XV6	unreviewed	Gmet_0676
Q39XV7	unreviewed	Gmet_0675
Q39XV8	unreviewed	draT Gmet_0674
Q39XV9	unreviewed	nifB Gmet_0673
Q39XW0	unreviewed	fdxN Gmet_0672
Q39XW1	unreviewed	nifX Gmet_0671
Q39XW4	unreviewed	Gmet_0668
Q39XW5	unreviewed	Gmet_0667
Q39XW7	unreviewed	Gmet_0665
Q39XX2	unreviewed	gnfR Gmet_0660
Q39XX3	unreviewed	ybhG-1 Gmet_0659
Q39XX4	unreviewed	ybhF-N1 Gmet_0658
Q39XX5	unreviewed	ybhF-C1 Gmet_0657
Q39XX6	unreviewed	ybhS-1 Gmet_0656
Q39XX7	unreviewed	ybhR-1 Gmet_0655
Q39Y22	unreviewed	Gmet_0609
Q39Y30	unreviewed	Gmet_0601
Q39Y31	unreviewed	Gmet_0600
Q39Y33	unreviewed	Gmet_0598
Q39Y34	unreviewed	Gmet_0597
Q39Y35	unreviewed	Gmet_0596
Q39Y36	unreviewed	Gmet_0595
Q39Y37	unreviewed	Gmet_0594
Q39Y38	unreviewed	Gmet_0593
Q39Y39	unreviewed	Gmet_0592
Q39Y40	unreviewed	Gmet_0591
Q39Y41	unreviewed	Gmet_0590
Q39Y42	unreviewed	Gmet_0589
Q39Y43	unreviewed	Gmet_0588
Q39Y44	unreviewed	Gmet_0587
Q39Y45	unreviewed	Gmet_0586
Q39Y46	unreviewed	Gmet_0585
Q39Y47	unreviewed	Gmet_0584
Q39Y48	unreviewed	Gmet_0583
Q39Y49	unreviewed	Gmet_0582
Q39Y50	unreviewed	omcN Gmet_0581
Q39Y51	unreviewed	Gmet_0580
Q39Y52	unreviewed	Gmet_0579
Q39Y53	unreviewed	Gmet_0578
Q39Y54	unreviewed	Gmet_0577
Q39Y55	unreviewed	Gmet_0576
Q39Y56	unreviewed	Gmet_0575
Q39Y57	unreviewed	Gmet_0574
Q39Y58	unreviewed	Gmet_0573
Q39Y59	unreviewed	Gmet_0572
Q39Y60	unreviewed	Gmet_0571
Q39Y61	unreviewed	Gmet_0570
Q39Y62	unreviewed	Gmet_0569
Q39Y63	unreviewed	Gmet_0568
Q39Y64	unreviewed	Gmet_0567
Q39Y65	unreviewed	Gmet_0566
Q39Y66	unreviewed	Gmet_0565
Q39Y67	unreviewed	Gmet_0564
Q39Y68	unreviewed	Gmet_0563
Q39Y69	unreviewed	Gmet_0562
Q39Y70	unreviewed	Gmet_0561
Q39Y71	unreviewed	Gmet_0560
Q39Y72	unreviewed	Gmet_0559
Q39Y73	unreviewed	omcO Gmet_0558
Q39Y74	unreviewed	omcP Gmet_0557
Q39Y75	unreviewed	Gmet_0556
Q39Y76	unreviewed	Gmet_0555
Q39Y77	unreviewed	Gmet_0554
Q39Y78	unreviewed	tklG Gmet_0553
Q39Y79	unreviewed	tklB Gmet_0552
Q39Y80	unreviewed	tklA Gmet_0551
Q39Y81	unreviewed	Gmet_0550
Q39Y83	unreviewed	Gmet_0548
Q39Y85	unreviewed	Gmet_0546
Q39Y86	unreviewed	Gmet_0545
Q39Y87	unreviewed	Gmet_0544
Q39Y88	unreviewed	dhc2 Gmet_0543
Q39Y89	unreviewed	Gmet_0542
Q39Y90	unreviewed	cbcR Gmet_0541
Q39Y92	unreviewed	cbcP Gmet_0539
Q39Y93	unreviewed	cbcO Gmet_0538
Q39Y94	unreviewed	cbcN Gmet_0537
Q39Y95	unreviewed	cbcM Gmet_0536
Q39Y96	unreviewed	Gmet_0535
Q39Y97	unreviewed	Gmet_0534
Q39Y98	unreviewed	Gmet_0533
Q39Y99	unreviewed	Gmet_0532
Q39YA0	unreviewed	Gmet_0531
Q39YA1	unreviewed	Gmet_0530
Q39YA2	unreviewed	mcp40H-19 Gmet_0529
Q39YA3	unreviewed	czcR Gmet_0528
Q39YA5	unreviewed	Gmet_0526
Q39YA6	unreviewed	Gmet_0525
Q39YA7	unreviewed	Gmet_0524
Q39YA8	unreviewed	Gmet_0523
Q39YA9	unreviewed	Gmet_0522
Q39YB0	unreviewed	arsC Gmet_0521
Q39YB1	unreviewed	arsB Gmet_0520
Q39YB2	unreviewed	Gmet_0519
Q39YB3	unreviewed	Gmet_0518
Q39YB4	unreviewed	trx-2 Gmet_0517
Q39YB5	unreviewed	dsbD Gmet_0516
Q39YB6	unreviewed	Gmet_0515
Q39YB7	unreviewed	modC Gmet_0514
Q39YB9	unreviewed	modA Gmet_0512
Q39YC0	unreviewed	Gmet_0511
Q39YC1	unreviewed	Gmet_0510
Q39YC2	unreviewed	Gmet_0509
Q39YC3	unreviewed	Gmet_0508
Q39YC4	unreviewed	Gmet_0507
Q39YC5	unreviewed	Gmet_0506
Q39YC6	unreviewed	Gmet_0505
Q39YC9	unreviewed	Gmet_0502
Q39YD0	unreviewed	Gmet_0501
Q39YD1	unreviewed	Gmet_0500
Q39YD2	unreviewed	Gmet_0499
Q39YD3	unreviewed	Gmet_0498
Q39YD5	unreviewed	Gmet_0496
Q39YD8	unreviewed	Gmet_0493
Q39YD9	unreviewed	Gmet_0492
Q39YE0	unreviewed	acdA Gmet_0491
Q39YE1	unreviewed	Gmet_0490
Q39YE2	unreviewed	Gmet_0489
Q39YE7	unreviewed	cbiG Gmet_0484
Q39YE8	unreviewed	cbiF Gmet_0483
Q39YE9	unreviewed	cbiL Gmet_0482
Q39YF0	unreviewed	cbiET Gmet_0481
Q39YF1	unreviewed	Gmet_0480
Q39YF4	unreviewed	cbiC Gmet_0477
Q39YF5	unreviewed	cbiX Gmet_0476
Q39YF7	unreviewed	cbiQ Gmet_0474
Q39YF8	unreviewed	cbiN Gmet_0473
Q39YG7	unreviewed	Gmet_0464
Q39YG8	unreviewed	flaG Gmet_0463
Q39YG9	unreviewed	flbD Gmet_0462
Q39YH0	unreviewed	motA Gmet_0461
Q39YH1	unreviewed	motB Gmet_0460
Q39YH2	unreviewed	Gmet_0459
Q39YH3	unreviewed	pseB Gmet_0458
Q39YH4	unreviewed	Gmet_0457
Q39YH5	unreviewed	Gmet_0456
Q39YH6	unreviewed	Gmet_0455
Q39YH7	unreviewed	Gmet_0454
Q39YH8	unreviewed	Gmet_0453
Q39YH9	unreviewed	Gmet_0452
Q39YI1	unreviewed	Gmet_0450
Q39YI2	unreviewed	Gmet_0449
Q39YI3	unreviewed	Gmet_0448
Q39YI4	unreviewed	Gmet_0447
Q39YI5	unreviewed	Gmet_0446
Q39YI6	unreviewed	fliS Gmet_0445
Q39YJ2	unreviewed	flgL Gmet_0439
Q39YJ4	unreviewed	flgN Gmet_0437
Q39YJ5	unreviewed	flgM Gmet_0436
Q39YJ6	unreviewed	flgJ Gmet_0435
Q39YK0	unreviewed	flgG Gmet_0431
Q39YK1	unreviewed	flgF Gmet_0430
Q39YK2	unreviewed	fliA Gmet_0429
Q39YK3	unreviewed	flhG Gmet_0428
Q39YK6	unreviewed	Gmet_0425
Q39YK7	unreviewed	Gmet_0424
Q39YK8	unreviewed	Gmet_0423
Q39YK9	unreviewed	Gmet_0422
Q39YL0	unreviewed	Gmet_0421
Q39YL1	unreviewed	Gmet_0420
Q39YL2	unreviewed	shc-2 Gmet_0419
Q39YL3	unreviewed	Gmet_0418
Q39YM5	unreviewed	ftsI Gmet_0406
Q39YM6	unreviewed	ftsL Gmet_0405
Q39YM9	unreviewed	Gmet_0402
Q39YN0	unreviewed	Gmet_0401
Q39YN1	unreviewed	Gmet_0400
Q39YN2	unreviewed	yqfO Gmet_0399
Q39YN3	unreviewed	rlmL Gmet_0398
Q39YN5	unreviewed	Gmet_0396
Q39YN8	unreviewed	Gmet_0393
Q39YN9	unreviewed	yqeY Gmet_0392
Q39YQ2	unreviewed	Gmet_0379
Q39YQ6	unreviewed	ehrA-2 Gmet_0375
Q39YQ7	unreviewed	ehrB-2 Gmet_0374
Q39YQ8	unreviewed	ehrC-2 Gmet_0373
Q39YQ9	unreviewed	ehrD-2 Gmet_0372
Q39YR0	unreviewed	ehrL-2 Gmet_0371
Q39YR1	unreviewed	Gmet_0370
Q39YR2	unreviewed	ehrS-2 Gmet_0369
Q39YR3	unreviewed	Gmet_0368
Q39YR6	unreviewed	Gmet_0365
Q39YR7	unreviewed	Gmet_0364
Q39YS0	unreviewed	Gmet_0361
Q39YS1	unreviewed	Gmet_0360
Q39YS2	unreviewed	Gmet_0359
Q39YS4	unreviewed	Gmet_0357
Q39YS5	unreviewed	Gmet_0356
Q39YS6	unreviewed	hup-1 Gmet_0355
Q39YS8	unreviewed	Gmet_0353
Q39YT1	unreviewed	Gmet_0350
Q39YT2	unreviewed	Gmet_0349
Q39YT3	unreviewed	Gmet_0348
Q39YT4	unreviewed	Gmet_0347
Q39YT5	unreviewed	aroG-2 Gmet_0346
Q39YT6	unreviewed	yqaA Gmet_0345
Q39YT7	unreviewed	Gmet_0344
Q39YT8	unreviewed	Gmet_0343
Q39YU1	unreviewed	Gmet_0340
Q39YU2	unreviewed	Gmet_0339
Q39YU3	unreviewed	Gmet_0338
Q39YU6	unreviewed	ppcF Gmet_0335
Q39YU8	unreviewed	narK Gmet_0333
Q39YV0	unreviewed	narJ Gmet_0331
Q39YV3	unreviewed	narC-1 Gmet_0328
Q39YV4	unreviewed	cbcU-2 Gmet_0327
Q39YV5	unreviewed	cbcT-2 Gmet_0326
Q39YV6	unreviewed	cbcS-2 Gmet_0325
Q39YV9	unreviewed	Gmet_0322
Q39YW2	unreviewed	Gmet_0318
Q39YW3	unreviewed	Gmet_0317
Q39YW4	unreviewed	Gmet_0316
Q39YW5	unreviewed	Gmet_0315
Q39YW6	unreviewed	Gmet_0313
Q39YW8	unreviewed	Gmet_0311
Q39YW9	unreviewed	sdhE Gmet_0310
Q39YX2	unreviewed	Gmet_0307
Q39YX3	unreviewed	Gmet_0306
Q39YX4	unreviewed	Gmet_0305
Q39YX6	unreviewed	Gmet_0303
Q39YX7	unreviewed	mosC-1 Gmet_0302
Q39YY0	unreviewed	Gmet_0299
Q39YY1	unreviewed	Gmet_0298
Q39YY2	unreviewed	yccM-2 Gmet_0297
Q39YY4	unreviewed	nrfH Gmet_0295
Q39YY6	unreviewed	Gmet_0293
Q39YY7	unreviewed	Gmet_0292
Q39YY8	unreviewed	Gmet_0291
Q39YY9	unreviewed	Gmet_0290
Q39YZ0	unreviewed	Gmet_0289
Q39YZ1	unreviewed	Gmet_0288
Q39YZ2	unreviewed	Gmet_0287
Q39YZ3	unreviewed	tssI Gmet_0286
Q39YZ4	unreviewed	Gmet_0285
Q39YZ5	unreviewed	Gmet_0284
Q39YZ7	unreviewed	Gmet_0282
Q39YZ8	unreviewed	Gmet_0281
Q39YZ9	unreviewed	tssD Gmet_0280
Q39Z00	unreviewed	tssC Gmet_0279
Q39Z01	unreviewed	tssB Gmet_0278
Q39Z02	unreviewed	Gmet_0277
Q39Z03	unreviewed	Gmet_0276
Q39Z04	unreviewed	Gmet_0275
Q39Z05	unreviewed	tssM Gmet_0274
Q39Z06	unreviewed	tssL Gmet_0273
Q39Z07	unreviewed	Gmet_0272
Q39Z08	unreviewed	Gmet_0271
Q39Z09	unreviewed	ltaA Gmet_0270
Q39Z10	unreviewed	Gmet_0269
Q39Z13	unreviewed	Gmet_0266
Q39Z14	unreviewed	Gmet_0265
Q39Z16	unreviewed	Gmet_0263
Q39Z18	unreviewed	Gmet_0261
Q39Z19	unreviewed	pilT-2 Gmet_0260
Q39Z21	unreviewed	Gmet_0258
Q39Z22	unreviewed	Gmet_0257
Q39Z23	unreviewed	Gmet_0256
Q39Z25	unreviewed	Gmet_0254
Q39Z28	unreviewed	coxD Gmet_0251
Q39Z29	unreviewed	coxC Gmet_0250
Q39Z31	unreviewed	sco Gmet_0248
Q39Z34	unreviewed	Gmet_0245
Q39Z35	unreviewed	Gmet_0244
Q39Z36	unreviewed	Gmet_0243
Q39Z38	unreviewed	Gmet_0241
Q39Z39	unreviewed	Gmet_0240
Q39Z40	unreviewed	Gmet_0239
Q39Z41	unreviewed	Gmet_0238
Q39Z42	unreviewed	Gmet_0237
Q39Z43	unreviewed	Gmet_0236
Q39Z44	unreviewed	Gmet_0235
Q39Z45	unreviewed	Gmet_0234
Q39Z46	unreviewed	Gmet_0233
Q39Z47	unreviewed	Gmet_0232
Q39Z48	unreviewed	Gmet_0231
Q39Z49	unreviewed	Gmet_0230
Q39Z50	unreviewed	Gmet_0081 Gmet_0229 Gmet_1002 Gmet_1333 Gmet_1398 Gmet_1978 Gmet_2160 Gmet_2484 Gmet_3003
Q39Z51	unreviewed	Gmet_0228
Q39Z52	unreviewed	Gmet_0227
Q39Z53	unreviewed	Gmet_0226
Q39Z54	unreviewed	Gmet_0225
Q39Z55	unreviewed	Gmet_0224
Q39Z57	unreviewed	Gmet_0221
Q39Z58	unreviewed	Gmet_0220
Q39Z59	unreviewed	lysA Gmet_0219
Q39Z60	unreviewed	Gmet_0218
Q39Z61	unreviewed	Gmet_0217
Q39Z62	unreviewed	Gmet_0216
Q39Z63	unreviewed	Gmet_0215
Q39Z64	unreviewed	Gmet_0214
Q39Z68	unreviewed	Gmet_0210
Q39Z70	unreviewed	Gmet_0208
Q39Z71	unreviewed	Gmet_0207
Q39Z76	unreviewed	Gmet_0202
Q39Z78	unreviewed	recX Gmet_0200
Q39Z79	unreviewed	pilT-1 Gmet_0199
Q39Z83	unreviewed	pgpA Gmet_0195
Q39Z85	unreviewed	Gmet_0193
Q39Z87	unreviewed	Gmet_0191
Q39Z88	unreviewed	Gmet_0190
Q39Z90	unreviewed	Gmet_0188
Q39Z91	unreviewed	Gmet_0187
Q39Z92	unreviewed	Gmet_0186
Q39Z93	unreviewed	Gmet_0185
Q39Z94	unreviewed	cheX40H Gmet_0184
Q39Z96	unreviewed	tex Gmet_0182
Q39Z97	unreviewed	Gmet_0181
Q39Z98	unreviewed	Gmet_0180
Q39Z99	unreviewed	Gmet_0179
Q39ZA2	unreviewed	Gmet_0176
Q39ZA3	unreviewed	Gmet_0175
Q39ZA4	unreviewed	Gmet_0173
Q39ZA7	unreviewed	Gmet_0170
Q39ZA8	unreviewed	Gmet_0169
Q39ZA9	unreviewed	nuoL-2 Gmet_0168
Q39ZB1	unreviewed	Gmet_0166
Q39ZB3	unreviewed	Gmet_0164
Q39ZB5	unreviewed	Gmet_0162
Q39ZB7	unreviewed	Gmet_0160
Q39ZB9	unreviewed	Gmet_0158
Q39ZC0	unreviewed	nuoF-2 Gmet_0157
Q39ZC1	unreviewed	Gmet_0156
Q39ZC2	unreviewed	Gmet_0155
Q39ZC7	unreviewed	frx-4 Gmet_0148
Q39ZC9	unreviewed	Gmet_0146
Q39ZD0	unreviewed	Gmet_0145
Q39ZD1	unreviewed	Gmet_0144
Q39ZD2	unreviewed	Gmet_0143
Q39ZD3	unreviewed	Gmet_0142
Q39ZD4	unreviewed	Gmet_0141
Q39ZD5	unreviewed	Gmet_0140
Q39ZD6	unreviewed	Gmet_0139
Q39ZD7	unreviewed	Gmet_0138
Q39ZD9	unreviewed	Gmet_0136
Q39ZE0	unreviewed	Gmet_0135
Q39ZE4	unreviewed	Gmet_0131
Q39ZE5	unreviewed	Gmet_0130
Q39ZE6	unreviewed	Gmet_0129
Q39ZE8	unreviewed	Gmet_0127
Q39ZE9	unreviewed	Gmet_0126
Q39ZF0	unreviewed	Gmet_0125
Q39ZF1	unreviewed	Gmet_0124
Q39ZF2	unreviewed	Gmet_0123
Q39ZF4	unreviewed	Gmet_0121
Q39ZF5	unreviewed	hypB Gmet_0120
Q39ZF7	unreviewed	hypC Gmet_0118
Q39ZF8	unreviewed	hypD Gmet_0117
Q39ZF9	unreviewed	hypE Gmet_0116
Q39ZG0	unreviewed	Gmet_0115
Q39ZG1	unreviewed	Gmet_0114
Q39ZG2	unreviewed	Gmet_0113
Q39ZG3	unreviewed	Gmet_0112
Q39ZG4	unreviewed	Gmet_0111
Q39ZG5	unreviewed	Gmet_0110
Q39ZG7	unreviewed	Gmet_0108
Q39ZG8	unreviewed	Gmet_0107
Q39ZG9	unreviewed	Gmet_0106
Q39ZH0	unreviewed	Gmet_0105
Q39ZH3	unreviewed	Gmet_0102
Q39ZH4	unreviewed	Gmet_0101
Q39ZH5	unreviewed	cbcY Gmet_0100
Q39ZH7	unreviewed	Gmet_0098
Q39ZH8	unreviewed	Gmet_0097
Q39ZH9	unreviewed	Gmet_0096
Q39ZI0	unreviewed	Gmet_0095
Q39ZI3	unreviewed	fnr-1 Gmet_0092
Q39ZI4	unreviewed	Gmet_0091
Q39ZI7	unreviewed	Gmet_0088
Q39ZI8	unreviewed	Gmet_0087
Q39ZI9	unreviewed	Gmet_0086
Q39ZJ0	unreviewed	Gmet_0085
Q39ZJ1	unreviewed	Gmet_0084
Q39ZJ2	unreviewed	Gmet_0083
Q39ZJ3	unreviewed	Gmet_0082
Q39ZJ6	unreviewed	Gmet_0079
Q39ZJ7	unreviewed	Gmet_0078
Q39ZK1	unreviewed	Gmet_0074
Q39ZK4	unreviewed	glnE Gmet_0071
Q39ZK5	unreviewed	nth Gmet_0070
Q39ZK6	unreviewed	Gmet_0069
Q39ZK7	unreviewed	Gmet_0068
Q39ZL1	unreviewed	Gmet_0064
Q39ZL2	unreviewed	Gmet_0063
Q39ZL3	unreviewed	Gmet_0062
Q39ZL9	unreviewed	hgtR Gmet_0056
Q39ZM0	unreviewed	Gmet_0055
Q39ZM1	unreviewed	Gmet_0054
Q39ZM2	unreviewed	Gmet_0053
Q39ZM3	unreviewed	Gmet_0052
Q39ZM4	unreviewed	Gmet_0051
Q39ZM5	unreviewed	Gmet_0050
Q39ZM6	unreviewed	nudF Gmet_0048
Q39ZM7	unreviewed	Gmet_0047
Q39ZM8	unreviewed	Gmet_0045 Gmet_0046 Gmet_0094 Gmet_0132 Gmet_0488 Gmet_0670 Gmet_0723 Gmet_0958 Gmet_1143 Gmet_1718 Gmet_2073 Gmet_2810 Gmet_2975 Gmet_3429
Q39ZN0	unreviewed	Gmet_0044
Q39ZN2	unreviewed	Gmet_0042
Q39ZN4	unreviewed	Gmet_0040
Q39ZN7	unreviewed	Gmet_0037
Q39ZN8	unreviewed	Gmet_0036
Q39ZN9	unreviewed	Gmet_0035
Q39ZP0	unreviewed	Gmet_0034
Q39ZP1	unreviewed	Gmet_0033
Q39ZP2	unreviewed	Gmet_0032
Q39ZP3	unreviewed	Gmet_0031
Q39ZP4	unreviewed	prkA Gmet_0030
Q39ZP7	unreviewed	Gmet_0027
Q39ZP8	unreviewed	Gmet_0026
Q39ZP9	unreviewed	Gmet_0025
Q39ZQ0	unreviewed	aroG-1 Gmet_0024
Q39ZQ1	unreviewed	Gmet_0023
Q39ZQ2	unreviewed	Gmet_0022
Q39ZQ3	unreviewed	Gmet_0021
Q39ZQ4	unreviewed	Gmet_0020
Q39ZQ6	unreviewed	Gmet_0018
Q39ZQ7	unreviewed	slyX Gmet_0017
Q39ZQ9	unreviewed	Gmet_0015
Q39ZR0	unreviewed	Gmet_0014
Q39ZR1	unreviewed	Gmet_0013
Q39ZR8	unreviewed	Gmet_0006
V6CCI7	unreviewed	tmRNA Geoba_metal_GS15
